arm_rel_tfh_x,arm_rel_tfh_y,cl13_rel_tfh_x,cl13_rel_tfh_y
8.953488372093027,40.830683542199225,8.953488372093027,22.33202402477295
30.116279069767447,37.80264771286656,30.00000000000001,67.29222520107238
60.116279069767444,32.708813932705695,60.2325581395349,67.83049649811917
