tfh_x,tfh_y,nontfh_x,nontfh_y
9.038982062830218,79822.8331607394,9.157498821144397,282837.48563114076
30.218654508055206,121629.03449095556,30.218654508055206,121629.03449095556
60.3759713955794,76867.36142238788,60.30735643023961,36954.097347714705
