tfh_x,tfh_y,nontfh_x,nontfh_y
8.965628599774941,1195653.4505084457,8.875205582522653,1835938.3476050042
29.999467316540493,80700.01476674974,29.998069022459266,77470.30307432386
60.135268306000015,34226.939796850165,60.26694099864832,74369.84832994617
